rhsa,package,cve,source,url,status_code,error_detail
RHSA-2025:17715,vim,CVE-2025-53906,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:17715.json,200,
RHSA-2025:17797,kernel,CVE-2022-50228,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:17797.json,200,
RHSA-2025:17797,kernel,CVE-2023-53305,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:17797.json,200,
RHSA-2025:18286,libssh,CVE-2025-5318,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:18286.json,200,
RHSA-2025:18297,kernel,CVE-2023-53373,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:18297.json,200,
RHSA-2025:18297,kernel,CVE-2025-39751,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:18297.json,200,
RHSA-2025:18297,kernel,CVE-2025-39757,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:18297.json,200,
RHSA-2025:19102,kernel,CVE-2022-50386,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19102.json,200,
RHSA-2025:19102,kernel,CVE-2023-53297,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19102.json,200,
RHSA-2025:19102,kernel,CVE-2023-53386,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19102.json,200,
RHSA-2025:19102,kernel,CVE-2025-22045,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19102.json,200,
RHSA-2025:19102,kernel,CVE-2025-39817,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19102.json,200,
RHSA-2025:19102,kernel,CVE-2025-39841,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19102.json,200,
RHSA-2025:19102,kernel,CVE-2025-39849,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19102.json,200,
